id_n,age,weight,tot_inc,gross_wage,wage_inc,total_gross_income,taxable_income,tax_cum_income,authorized_deduction,subsidy_w,pending_pitax,capitalgains_pitax,gambling_pitax,additional_dividend_pitax,pitax,pitax1,pitax2,pitax_diff
304,32,171,136370,53217,53217,136370,83543,83543,0,0,0,0,0,0,5284,5284,5284,0
305,59,171,11739,0,0,11739,0,0,0,0,0,0,0,0,0,0,0,0
306,69,172,206706,77772,76304,185380,148696,148696,0,0,0,0,0,0,13149,13149,13149,0
307,72,172,21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,34,172,66228,66228,65739,66228,65739,65739,0,4149,0,0,0,0,0,0,0,0
309,34,172,59380,59380,55957,59380,55981,55981,0,0,0,0,0,0,3182,3182,3182,0
310,44,172,183913,183913,140870,183913,161782,161782,0,0,0,0,0,0,15369,15369,15369,0
311,19,172,27391,27391,27391,27391,27391,27391,0,0,0,0,0,0,1352,1352,1352,0
312,23,172,46370,0,0,17609,0,0,0,0,0,0,0,0,0,0,0,0
313,43,172,162489,162489,142435,162489,147985,147985,0,0,0,0,0,0,13035,13035,13035,0
314,71,172,75130,15261,15261,59870,15261,15261,0,0,0,0,0,0,576,576,576,0
315,50,172,13109,6261,0,13109,13109,13109,0,0,0,0,0,0,438,438,438,0
316,37,172,177574,0,0,177574,0,0,0,0,0,0,0,0,0,0,0,0
317,16,172,33828,33828,33828,33828,33828,33828,0,0,0,0,0,0,1764,1764,1764,0
318,71,250,42163,19565,0,19565,19565,19565,0,0,0,0,0,0,851,851,851,0
319,68,250,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,52,250,139891,139891,105652,139891,125779,125779,0,0,0,0,0,0,9880,9880,9880,0
321,48,250,199565,199565,164348,199565,191322,191322,0,0,0,0,0,0,20850,20850,20850,0
322,32,250,166304,166304,0,166304,166304,166304,0,0,0,0,0,0,16179,16179,16179,0
323,67,250,75424,0,0,52826,0,0,0,0,0,0,0,0,0,0,0,0
324,64,250,117391,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
325,59,250,234783,0,0,234783,0,0,0,0,0,0,0,0,0,0,0,0
326,22,250,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,85,160,233272,0,0,210492,0,0,0,0,0,0,0,0,0,0,0,0
328,30,160,107213,107213,12787,107213,107213,107213,0,0,0,0,0,0,7860,7860,7860,0
329,28,160,76009,76009,61058,76009,66958,66958,0,0,0,0,0,0,3884,3884,3884,0
330,76,160,19908,0,0,4721,0,0,0,0,0,0,0,0,0,0,0,0
331,35,160,85318,85318,56656,85318,79933,79933,0,0,0,0,0,0,4892,4892,4892,0
332,35,160,185902,185902,82623,185902,181572,181572,0,0,0,0,0,0,18915,18915,18915,0
333,74,160,235180,0,0,212459,0,0,0,0,0,0,0,0,0,0,0,0
334,73,160,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,25,160,396393,298033,236066,396393,393507,393507,0,0,0,0,0,0,64440,64440,64440,0
336,25,160,62951,62951,0,62951,62951,62951,0,0,0,0,0,0,3628,3628,3628,0
337,31,255,108398,108398,71602,108398,97703,97703,0,4149,0,0,0,0,2676,2676,2676,0
338,26,255,126835,126835,57282,126835,118729,118729,0,0,0,0,0,0,9113,9113,9113,0
339,82,255,101436,0,0,83536,0,0,0,0,0,0,0,0,0,0,0,0
340,78,255,101436,0,0,83536,0,0,0,0,0,0,0,0,0,0,0,0
341,77,255,22972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,55,255,24066,24066,23470,24066,23470,23470,0,0,0,0,0,0,1101,1101,1101,0
343,45,255,187160,187160,119337,187160,161900,161900,0,0,0,0,0,0,15390,15390,15390,0
344,25,255,169061,169061,119337,169061,164731,164731,0,0,0,0,0,0,15897,15897,15897,0
345,23,255,73591,61657,59668,73591,59668,59668,0,0,0,0,0,0,3418,3418,3418,0
346,57,171,9207,0,0,9207,0,0,0,0,0,0,0,0,0,0,0,0
347,25,171,71410,71410,61377,71410,69049,69049,0,0,0,0,0,0,4018,4018,4018,0
348,69,171,68459,0,0,68459,0,0,0,0,0,0,0,0,0,0,0,0
349,35,171,47213,0,0,47213,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
350,27,171,169180,169180,41311,169180,169180,169180,0,0,0,0,0,0,16694,16694,16694,0
351,27,171,125902,125902,47213,125902,125902,125902,0,0,0,0,0,0,9893,9893,9893,0
352,59,171,452459,452459,354098,452459,449572,449572,0,0,0,0,0,0,77627,77627,77627,0
353,31,171,185902,185902,179016,185902,183015,183015,0,0,0,0,0,0,19174,19174,19174,0
354,27,171,130820,130820,118033,130820,127933,127933,0,0,0,0,0,0,10114,10114,10114,0
355,50,171,236066,0,0,236066,0,0,0,0,0,0,0,0,0,0,0,0
356,62,171,200656,0,0,200656,0,0,0,0,0,0,0,0,0,0,0,0
357,59,171,106229,0,0,106229,0,0,0,0,0,0,0,0,0,0,0,0
358,57,171,51639,51639,51148,51639,51148,51148,0,0,0,0,0,0,2872,2872,2872,0
359,50,171,46820,0,0,46820,0,0,0,0,0,0,0,0,0,0,0,0
360,50,171,306924,194754,165246,303777,210922,210922,0,0,0,0,0,0,25037,25037,25037,0
361,25,200,183913,29348,29348,131087,29348,29348,0,0,0,0,0,0,1477,1477,1477,0
362,56,200,11191,11191,11191,11191,11191,11191,0,0,0,0,0,0,315,315,315,0
363,21,200,68380,68380,66717,68380,66717,66717,0,4149,0,0,0,0,0,0,0,0
364,39,200,117391,107609,86478,117391,103279,103279,0,0,0,0,0,0,7432,7432,7432,0
365,52,200,175109,175109,105652,175109,136861,136861,0,0,0,0,0,0,11255,11255,11255,0
366,52,200,85598,85598,82174,85598,82711,82711,0,0,0,0,0,0,5194,5194,5194,0
367,82,200,50283,0,0,35217,0,0,0,0,0,0,0,0,0,0,0,0
368,52,200,105652,105652,52826,105652,105652,105652,0,0,0,0,0,0,7690,7690,7690,0
369,65,200,133904,93991,0,133904,93991,93991,0,0,0,0,0,0,6421,6421,6421,0
370,62,200,3913,0,0,3913,0,0,0,0,0,0,0,0,0,0,0,0
371,48,200,133043,133043,117391,133043,130157,130157,0,0,0,0,0,0,10356,10356,10356,0
372,52,200,87261,73565,68478,87261,70826,70826,0,4149,0,0,0,0,0,0,0,0
373,70,127,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,72,127,116511,0,0,93913,0,0,0,0,0,0,0,0,0,0,0,0
375,27,127,146739,146739,140870,146739,142409,142409,0,0,0,0,0,0,12143,12143,12143,0
376,31,127,88141,88141,81391,88141,83811,83811,0,0,0,0,0,0,5313,5313,5313,0
377,35,127,132456,132456,72000,132456,97143,97143,0,4149,0,0,0,0,2615,2615,2615,0
378,57,127,751279,0,0,751279,231691,231691,0,0,0,0,0,0,29473,29473,29473,0
379,49,127,157500,157500,152609,157500,154613,154613,0,0,0,0,0,0,14096,14096,14096,0
380,21,127,50870,50870,50870,50870,50870,50870,0,0,0,0,0,0,2855,2855,2855,0
381,63,130,140870,0,0,140870,0,0,0,0,0,0,0,0,0,0,0,0
382,26,130,11739,11739,11739,11739,11739,11739,0,0,0,0,0,0,350,350,350,0
383,67,130,190487,0,0,176087,0,0,0,0,0,0,0,0,0,0,0,0
384,33,130,195652,195652,0,195652,195652,195652,0,0,0,0,0,0,21775,21775,21775,0
385,38,130,407935,314022,293478,407935,405048,405048,0,0,0,0,0,0,67155,67155,67155,0
386,38,130,82174,82174,82174,82174,82174,82174,0,0,0,0,0,0,5135,5135,5135,0
387,34,130,93913,93913,88043,93913,91026,91026,0,0,0,0,0,0,6098,6098,6098,0
388,75,130,60163,0,0,37565,0,0,0,0,0,0,0,0,0,0,0,0
389,53,150,236105,236105,188852,236105,234662,234662,0,0,0,0,0,0,30108,30108,30108,0
390,58,150,165246,165246,165246,165246,165246,165246,0,0,0,0,0,0,15989,15989,15989,0
391,60,150,110951,28328,28328,110951,28328,28328,0,0,0,0,0,0,1412,1412,1412,0
392,54,150,64328,0,0,64328,0,0,0,0,0,0,0,0,0,0,0,0
393,59,150,82623,0,0,82623,0,0,0,0,0,0,0,0,0,0,0,0
394,61,150,82623,0,0,82623,0,0,0,0,0,0,0,0,0,0,0,0
395,82,150,35213,0,0,20066,0,0,0,0,0,0,0,0,0,0,0,0
396,60,150,35410,0,0,35410,35410,35410,0,0,0,0,0,0,1865,1865,1865,0
397,65,150,258492,0,0,236066,0,0,0,0,0,0,0,0,0,0,0,0
398,29,150,118033,118033,118033,118033,118033,118033,0,0,0,0,0,0,9037,9037,9037,0
399,27,150,88587,0,0,47213,0,0,0,0,0,0,0,0,0,0,0,0
400,90,214,586957,0,0,586957,67369,67369,0,0,0,0,0,0,3911,3911,3911,0
401,64,302,491803,491803,472131,491803,488917,488917,0,0,0,0,0,0,86881,86881,86881,0
402,63,302,474098,474098,472131,474098,472131,472131,0,0,0,0,0,0,82933,82933,82933,0
403,34,302,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
404,82,129,135783,0,0,105652,68674,68674,0,0,0,0,0,0,3994,3994,3994,0
405,32,129,675978,675978,633913,675978,670205,670205,0,0,0,0,0,0,134665,134665,134665,0
406,32,129,393848,393848,328696,393848,389518,389518,0,0,0,0,0,0,63502,63502,63502,0
407,50,129,64174,0,0,64174,0,0,0,0,0,0,0,0,0,0,0,0
408,74,129,304043,58696,0,281739,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
409,74,129,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,52,129,160728,160728,112696,160728,156398,156398,0,0,0,0,0,0,14404,14404,14404,0
411,69,129,64565,0,0,64565,0,0,0,0,0,0,0,0,0,0,0,0
412,34,162,88707,84530,71602,88707,78410,78410,0,4149,0,0,0,0,577,577,577,0
413,29,162,122400,122400,88687,122400,98830,98830,0,0,0,0,0,0,6948,6948,6948,0
414,56,162,18895,0,0,18895,0,0,0,0,0,0,0,0,0,0,0,0
415,28,162,75878,75878,72398,75878,72992,72992,0,4149,0,0,0,0,121,121,121,0
416,59,162,91492,91492,83536,91492,88605,88605,0,0,0,0,0,0,5835,5835,5835,0
417,71,162,155138,0,0,155138,0,0,0,0,0,0,0,0,0,0,0,0
418,32,162,192729,0,0,192729,20884,20884,0,0,0,0,0,0,936,936,936,0
419,55,162,148077,0,0,148077,4873,4873,0,0,0,0,0,0,94,94,94,0
420,73,162,89741,0,0,71602,0,0,0,0,0,0,0,0,0,0,0,0
421,41,150,11103,11103,10174,11103,10859,10859,0,0,0,0,0,0,294,294,294,0
422,24,150,63078,63078,55957,63078,56102,56102,0,0,0,0,0,0,3189,3189,3189,0
423,80,150,151435,0,0,129130,0,0,0,0,0,0,0,0,0,0,0,0
424,75,150,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,36,150,247500,130109,105652,247500,243170,243170,0,0,0,0,0,0,31925,31925,31925,0
426,67,150,339261,0,0,316957,0,0,0,0,0,0,0,0,0,0,0,0
427,57,150,152609,0,0,152609,0,0,0,0,0,0,0,0,0,0,0,0
428,65,150,140870,0,0,140870,0,0,0,0,0,0,0,0,0,0,0,0
429,46,150,125217,125217,117391,125217,120887,120887,0,0,0,0,0,0,9347,9347,9347,0
430,26,150,820761,820761,493043,820761,662187,662187,0,0,0,0,0,0,132260,132260,132260,0
431,37,163,99344,0,0,99344,0,0,0,0,0,0,0,0,0,0,0,0
432,65,163,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,49,163,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
434,45,163,56656,56656,56656,56656,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
435,28,163,141639,141639,141639,141639,141639,141639,0,0,0,0,0,0,12020,12020,12020,0
436,24,163,59016,59016,59016,59016,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
437,21,163,31082,31082,15344,31082,31082,31082,0,0,0,0,0,0,1588,1588,1588,0
438,78,163,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,55,163,59016,59016,59016,59016,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
440,26,163,8066,0,0,8066,0,0,0,0,0,0,0,0,0,0,0,0
441,34,163,88131,0,0,88131,0,0,0,0,0,0,0,0,0,0,0,0
442,80,119,32478,10174,10174,10174,10174,10174,0,0,0,0,0,0,250,250,250,0
443,68,119,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,39,119,151239,151239,127174,151239,148352,148352,0,0,0,0,0,0,13094,13094,13094,0
445,61,119,147717,147717,140870,147717,143387,143387,0,0,0,0,0,0,12300,12300,12300,0
446,63,119,51261,0,0,51261,0,0,0,0,0,0,0,0,0,0,0,0
447,91,142,81000,0,0,58696,0,0,0,0,0,0,0,0,0,0,0,0
448,86,142,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,37,142,85500,85500,82174,85500,82613,82613,0,0,0,0,0,0,5183,5183,5183,0
450,25,142,71609,0,0,71609,0,0,0,0,0,0,0,0,0,0,0,0
451,51,142,139891,139891,129130,139891,137005,137005,0,0,0,0,0,0,11279,11279,11279,0
452,55,142,93913,0,0,93913,0,0,0,0,0,0,0,0,0,0,0,0
453,32,142,194674,194674,152609,194674,191787,191787,0,0,0,0,0,0,20950,20950,20950,0
454,83,142,58696,0,0,36391,8393,8393,0,0,0,0,0,0,161,161,161,0
455,38,142,105652,105652,93913,105652,101322,101322,0,0,0,0,0,0,7219,7219,7219,0
456,18,142,59644,59644,35217,59644,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
457,17,142,78750,65837,8413,65837,63978,63978,0,0,0,0,0,0,3694,3694,3694,0
458,62,142,93913,0,0,93913,0,0,0,0,0,0,0,0,0,0,0,0
459,25,142,60554,60554,58696,60554,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
460,67,142,127956,0,0,105652,0,0,0,0,0,0,0,0,0,0,0,0
461,65,142,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,38,142,68185,68185,58696,68185,66130,66130,0,0,0,0,0,0,3831,3831,3831,0
463,73,142,78065,28174,28174,57522,28174,28174,0,0,0,0,0,0,1402,1402,1402,0
464,72,142,13696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,52,142,94500,94500,0,94500,94500,94500,0,0,0,0,0,0,6476,6476,6476,0
466,32,178,94426,94426,0,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
467,26,178,78689,78689,0,78689,78689,78689,0,0,0,0,0,0,4756,4756,4756,0
468,43,178,135738,121967,118033,121967,119081,119081,0,0,0,0,0,0,9151,9151,9151,0
469,53,178,75866,0,0,75866,7869,7869,0,0,0,0,0,0,151,151,151,0
470,43,178,61949,0,0,61949,0,0,0,0,0,0,0,0,0,0,0,0
471,58,178,84590,84590,70820,84590,82623,82623,0,4149,0,0,0,0,1035,1035,1035,0
472,29,178,5902,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0
473,84,178,68262,0,0,53115,0,0,0,0,0,0,0,0,0,0,0,0
474,53,178,20852,0,0,11803,0,0,0,0,0,0,0,0,0,0,0,0
475,31,178,141639,141639,141639,141639,141639,141639,0,0,0,0,0,0,12020,12020,12020,0
476,23,178,19279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,45,178,73770,71607,70820,73770,70820,70820,0,4149,0,0,0,0,0,0,0,0
478,65,178,1967,0,0,1967,1967,1967,0,0,0,0,0,0,38,38,38,0
479,31,166,167283,167283,140870,167283,149257,149257,0,0,0,0,0,0,13239,13239,13239,0
480,38,166,152609,93913,93913,152609,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
481,40,166,111404,109761,100957,109761,106874,106874,0,0,0,0,0,0,7823,7823,7823,0
482,34,166,217174,217174,187826,217174,214287,214287,0,0,0,0,0,0,25756,25756,25756,0
483,67,166,43141,0,0,20543,8804,8804,0,0,0,0,0,0,169,169,169,0
484,47,166,123848,116804,93913,123848,100735,100735,0,0,0,0,0,0,7155,7155,7155,0
485,24,166,60809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,59,191,40124,0,0,40124,0,0,0,0,0,0,0,0,0,0,0,0
487,26,191,23478,23478,23478,23478,23478,23478,0,0,0,0,0,0,1102,1102,1102,0
488,24,191,103304,103304,75130,103304,103304,103304,0,0,0,0,0,0,7434,7434,7434,0
489,21,191,84620,84620,82174,84620,82174,82174,0,0,0,0,0,0,5135,5135,5135,0
490,39,191,90978,0,0,90978,0,0,0,0,0,0,0,0,0,0,0,0
491,33,191,39375,39375,38152,39375,38152,38152,0,0,0,0,0,0,2041,2041,2041,0
492,51,191,129130,129130,129130,129130,258261,258261,0,0,0,0,0,0,35149,35149,35149,0
493,28,191,95870,95870,54783,95870,82687,82687,0,0,0,0,0,0,5191,5191,5191,0
494,28,191,70435,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
495,53,191,60652,60652,60652,60652,60652,60652,0,0,0,0,0,0,3481,3481,3481,0
496,26,191,189783,158478,140870,189783,173473,173473,0,0,0,0,0,0,17464,17464,17464,0
497,23,191,59674,59674,58696,59674,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
498,42,191,56348,56348,56348,56348,56348,56348,0,0,0,0,0,0,3205,3205,3205,0
499,20,191,61043,61043,37565,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
500,49,165,118033,118033,118033,118033,118033,118033,0,0,0,0,0,0,9037,9037,9037,0
501,30,165,47213,47213,0,47213,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
502,20,165,47213,47213,0,47213,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
503,57,165,82623,82623,82623,82623,82623,82623,0,0,0,0,0,0,5184,5184,5184,0
504,21,165,78689,78689,78689,78689,78689,78689,0,0,0,0,0,0,4756,4756,4756,0
505,65,165,35213,0,0,12787,0,0,0,0,0,0,0,0,0,0,0,0
506,67,165,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,35,165,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
508,65,165,98361,98361,94426,98361,95474,95474,0,0,0,0,0,0,6582,6582,6582,0
509,20,165,83607,83607,80262,83607,80720,80720,0,0,0,0,0,0,4977,4977,4977,0
510,52,205,465652,389348,305217,465652,461322,461322,0,0,0,0,0,0,80391,80391,80391,0
511,28,205,80706,80706,76304,80706,77796,77796,0,0,0,0,0,0,4659,4659,4659,0
512,48,205,88180,0,0,88180,0,0,0,0,0,0,0,0,0,0,0,0
513,44,205,94500,94500,84522,94500,90170,90170,0,0,0,0,0,0,6005,6005,6005,0
514,22,205,89886,78147,65739,89886,65739,65739,0,4149,0,0,0,0,0,0,0,0
515,41,205,104478,104478,70435,104478,86918,86918,0,4149,0,0,0,0,1503,1503,1503,0
516,40,205,57130,57130,49304,57130,54244,54244,0,0,0,0,0,0,3071,3071,3071,0
517,19,205,34278,34278,28174,34278,34043,34043,0,0,0,0,0,0,1778,1778,1778,0
518,30,205,217174,78261,0,217174,111871,111871,0,0,0,0,0,0,8366,8366,8366,0
519,58,205,57717,0,0,57717,11446,11446,0,0,0,0,0,0,331,331,331,0
520,60,205,3913,0,0,3913,0,0,0,0,0,0,0,0,0,0,0,0
521,47,188,106630,106630,88043,106630,103744,103744,0,0,0,0,0,0,7482,7482,7482,0
522,43,188,135978,135978,117391,135978,133092,133092,0,0,0,0,0,0,10675,10675,10675,0
523,66,188,139206,18489,0,116902,33750,33750,0,0,0,0,0,0,1759,1759,1759,0
524,40,188,203455,203455,164348,203455,188852,188852,0,0,0,0,0,0,20323,20323,20323,0
525,47,188,52826,52826,52826,52826,52826,52826,0,0,0,0,0,0,2980,2980,2980,0
526,48,188,7141,0,0,7141,0,0,0,0,0,0,0,0,0,0,0,0
527,54,101,172565,172565,102522,172565,132826,132826,0,0,0,0,0,0,10646,10646,10646,0
528,18,101,55174,55174,46957,55174,55174,55174,0,0,0,0,0,0,3130,3130,3130,0
529,33,101,144391,128739,79826,144391,127103,127103,0,0,0,0,0,0,10024,10024,10024,0
530,51,101,70435,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
531,17,101,31304,0,0,28174,0,0,0,0,0,0,0,0,0,0,0,0
532,64,157,32459,24590,24590,32459,24590,24590,0,0,0,0,0,0,1173,1173,1173,0
533,65,157,127475,0,0,127475,0,0,0,0,0,0,0,0,0,0,0,0
534,70,157,54295,0,0,31869,0,0,0,0,0,0,0,0,0,0,0,0
535,71,157,30275,0,0,7554,5902,5902,0,0,0,0,0,0,113,113,113,0
536,66,157,224262,0,0,224262,0,0,0,0,0,0,0,0,0,0,0,0
537,42,157,96138,96138,87344,96138,87344,87344,0,0,0,0,0,0,5698,5698,5698,0
538,44,157,4243,0,0,4243,0,0,0,0,0,0,0,0,0,0,0,0
539,18,157,1180,1180,0,1180,1180,1180,0,0,0,0,0,0,23,23,23,0
540,80,157,51934,0,0,29508,0,0,0,0,0,0,0,0,0,0,0,0
541,58,157,86620,86620,73180,86620,83081,83081,0,4149,0,0,0,0,1085,1085,1085,0
542,42,157,28328,28328,28328,28328,28328,28328,0,0,0,0,0,0,1412,1412,1412,0
543,35,157,144000,144000,144000,144000,144000,144000,0,0,0,0,0,0,12398,12398,12398,0
544,59,186,112696,0,0,112696,0,0,0,0,0,0,0,0,0,0,0,0
545,60,186,129130,0,0,129130,0,0,0,0,0,0,0,0,0,0,0,0
546,28,186,107217,107217,97435,107217,97948,97948,0,0,0,0,0,0,6852,6852,6852,0
547,73,186,62511,0,0,39913,0,0,0,0,0,0,0,0,0,0,0,0
548,70,186,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,38,186,109956,0,0,109956,0,0,0,0,0,0,0,0,0,0,0,0
550,18,186,7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,44,185,72398,72398,0,72398,72398,72398,0,0,0,0,0,0,4232,4232,4232,0
552,33,185,133856,123912,107403,133856,119582,119582,0,0,0,0,0,0,9205,9205,9205,0
553,67,185,101416,31724,29834,79458,29834,29834,0,0,0,0,0,0,1508,1508,1508,0
554,20,185,15116,0,0,5967,0,0,0,0,0,0,0,0,0,0,0,0
555,46,185,93083,93083,45348,93083,93083,93083,0,0,0,0,0,0,6322,6322,6322,0
556,47,185,109492,109492,99050,109492,105162,105162,0,0,0,0,0,0,7636,7636,7636,0
557,26,185,97260,97260,79558,97260,79810,79810,0,0,0,0,0,0,4878,4878,4878,0
558,24,185,136939,136939,95470,136939,133657,133657,0,0,0,0,0,0,10743,10743,10743,0
559,25,185,138779,138779,134254,138779,138033,138033,0,0,0,0,0,0,11443,11443,11443,0
560,56,185,333746,333746,286409,333746,329416,329416,0,0,0,0,0,0,50347,50347,50347,0
561,50,185,41768,0,0,41768,27149,27149,0,0,0,0,0,0,1336,1336,1336,0
562,63,191,68087,0,0,68087,0,0,0,0,0,0,0,0,0,0,0,0
563,34,191,35217,35217,35217,35217,35217,35217,0,0,0,0,0,0,1853,1853,1853,0
564,22,191,63000,63000,61043,63000,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
565,19,191,85598,85598,81391,85598,82394,82394,0,0,0,0,0,0,5159,5159,5159,0
566,20,191,109565,109565,53217,109565,109565,109565,0,0,0,0,0,0,8116,8116,8116,0
567,53,191,93913,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
568,30,191,31109,31109,30522,31109,30522,30522,0,0,0,0,0,0,1552,1552,1552,0
569,55,191,109859,0,0,109859,0,0,0,0,0,0,0,0,0,0,0,0
570,37,191,86087,86087,82174,86087,82174,82174,0,0,0,0,0,0,5135,5135,5135,0
571,27,191,144000,144000,136174,144000,141113,141113,0,0,0,0,0,0,11936,11936,11936,0
572,30,191,170609,111913,111913,170609,111913,111913,0,0,0,0,0,0,8371,8371,8371,0
573,28,191,463639,0,0,463639,164348,164348,0,0,0,0,0,0,15828,15828,15828,0
574,18,191,11739,0,0,11739,11739,11739,0,0,0,0,0,0,350,350,350,0
575,61,200,277279,0,0,277279,0,0,0,0,0,0,0,0,0,0,0,0
576,59,200,5902,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0
577,26,200,68852,49180,49180,68852,68852,68852,0,0,0,0,0,0,4005,4005,4005,0
578,57,200,241967,241967,165246,241967,207969,207969,0,0,0,0,0,0,24406,24406,24406,0
579,53,200,154426,154426,94426,154426,126330,126330,0,0,0,0,0,0,9939,9939,9939,0
580,28,200,226229,226229,177049,226229,223343,223343,0,0,0,0,0,0,27690,27690,27690,0
581,60,200,7869,0,0,7869,0,0,0,0,0,0,0,0,0,0,0,0
582,68,200,30295,0,0,7574,7574,7574,0,0,0,0,0,0,145,145,145,0
583,45,200,59115,59115,57443,59115,57443,57443,0,0,0,0,0,0,3275,3275,3275,0
584,21,200,53115,17705,17705,53115,40721,40721,0,0,0,0,0,0,2205,2205,2205,0
585,88,200,69934,0,0,47213,0,0,0,0,0,0,0,0,0,0,0,0
586,16,200,12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,50,200,57403,32852,31869,57403,31869,31869,0,0,0,0,0,0,1639,1639,1639,0
588,59,205,61043,61043,61043,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
589,25,205,61043,61043,61043,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
590,35,205,81391,81391,81391,81391,81391,81391,0,0,0,0,0,0,5050,5050,5050,0
591,17,205,6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,66,205,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,30,205,95478,95478,91565,95478,92592,92592,0,0,0,0,0,0,6269,6269,6269,0
594,39,205,99783,99783,97826,99783,97826,97826,0,0,0,0,0,0,6838,6838,6838,0
595,63,205,21522,0,0,21522,0,0,0,0,0,0,0,0,0,0,0,0
596,25,205,61043,61043,61043,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
597,61,205,307174,268043,0,307174,302844,302844,0,0,0,0,0,0,44671,44671,44671,0
598,32,205,158772,136467,117391,158772,118690,118690,0,0,0,0,0,0,9108,9108,9108,0
599,37,209,129934,92557,56656,129934,79867,79867,0,0,0,0,0,0,4884,4884,4884,0
600,60,209,14754,14754,0,14754,14754,14754,0,0,0,0,0,0,543,543,543,0
601,54,209,27443,0,0,27443,12197,12197,0,0,0,0,0,0,380,380,380,0
602,65,209,17504,0,0,17504,0,0,0,0,0,0,0,0,0,0,0,0
603,61,209,51541,0,0,51541,49574,49574,0,0,0,0,0,0,2772,2772,2772,0
604,71,209,174557,149376,0,153311,153311,153311,0,0,0,0,0,0,13887,13887,13887,0
605,42,209,138295,138295,112131,138295,138295,138295,0,0,0,0,0,0,11485,11485,11485,0
606,16,209,26557,0,0,26557,26557,26557,0,0,0,0,0,0,1299,1299,1299,0
607,45,179,53296,0,0,53296,0,0,0,0,0,0,0,0,0,0,0,0
608,36,179,79826,79826,79826,79826,79826,79826,0,0,0,0,0,0,4880,4880,4880,0
609,24,179,15652,15652,0,15652,15652,15652,0,0,0,0,0,0,601,601,601,0
610,23,179,79239,79239,76304,79239,76352,76352,0,0,0,0,0,0,4502,4502,4502,0
611,21,179,3913,3913,0,3913,3913,3913,0,0,0,0,0,0,75,75,75,0
612,60,179,43239,22109,0,43239,22109,22109,0,0,0,0,0,0,1014,1014,1014,0
613,24,179,76304,76304,76304,76304,76304,76304,0,0,0,0,0,0,4497,4497,4497,0
614,26,179,32478,32478,0,32478,32478,32478,0,0,0,0,0,0,1678,1678,1678,0
615,34,179,207000,207000,187826,207000,192766,192766,0,0,0,0,0,0,21159,21159,21159,0
616,47,179,79239,79239,76304,79239,76352,76352,0,0,0,0,0,0,4502,4502,4502,0
