id_n,tot_inc,taxable_income,pitax,pitax1,pitax2,pitax_diff
8341,14007,7869,151,151,472,321
8342,3148,0,-0,-0,-0,-0
8343,17705,0,-0,-0,-0,-0
8344,4910,0,-0,-0,-0,-0
8345,100328,100328,7110,7110,6020,-1091
8346,54295,35410,1865,1865,2125,259
8347,22721,0,-0,-0,-0,-0
8348,69191,0,-0,-0,-0,-0
8349,22721,0,-0,-0,-0,-0
8350,1959,0,-0,-0,-0,-0
8351,27775,0,-0,-0,-0,-0
8352,18481,9783,225,225,587,362
8353,3130,0,-0,-0,-0,-0
8354,9039,0,-0,-0,-0,-0
8355,11739,11739,350,350,704,354
8356,11739,11739,350,350,704,354
8357,17538,0,-0,-0,-0,-0
8358,6410,0,-0,-0,-0,-0
8359,13077,0,-0,-0,-0,-0
8360,73507,59016,3376,3376,3541,165
8361,944262,944262,216883,216883,169351,-47532
8362,44262,44262,2432,2432,2656,224
8363,2459,2459,47,47,148,100
8364,19074,0,-0,-0,-0,-0
8365,110164,107277,7867,7867,6437,-1430
8366,8947,0,-0,-0,-0,-0
8367,998164,997377,232817,232817,183692,-49125
8368,22111,0,-0,-0,-0,-0
8369,24468,20656,921,921,1239,318
8370,9443,9443,203,203,567,363
8371,12087,0,-0,-0,-0,-0
8372,645417,645417,127229,127229,95983,-31246
8373,442949,442949,76069,76069,55772,-20297
8374,3287,0,-0,-0,-0,-0
8375,46957,46957,2604,2604,2817,213
8376,3287,0,-0,-0,-0,-0
8377,30874,0,-0,-0,-0,-0
8378,30678,23478,1102,1102,1409,307
8379,119152,0,-0,-0,-0,-0
8380,7760,0,-0,-0,-0,-0
8381,17022,17022,688,688,1021,333
8382,120522,61043,3506,3506,3663,157
8383,71002,21522,976,976,1291,315
8384,21130,0,-0,-0,-0,-0
8385,60065,60065,3443,3443,3604,161
8386,23478,23478,1102,1102,1409,307
8387,5870,0,-0,-0,-0,-0
8388,285652,281322,40074,40074,29912,-10163
8389,22520,8217,158,158,493,335
8390,406957,406957,67604,67604,50013,-17591
8391,66130,66130,3831,3831,3968,137
8392,8511,0,-0,-0,-0,-0
8393,136956,134070,10809,10809,8044,-2765
8394,74348,61043,3506,3506,3663,157
8395,3179,0,-0,-0,-0,-0
8396,61043,61043,3506,3506,3663,157
8397,98609,98609,6923,6923,5917,-1007
8398,1957,1957,38,38,117,80
8399,187826,187826,20104,20104,14952,-5152
8400,86869,81391,5050,5050,4883,-167
8401,75717,71217,4157,4157,4273,116
8402,22721,0,-0,-0,-0,-0
8403,22721,0,-0,-0,-0,-0
8404,46328,23607,1110,1110,1416,307
8405,47213,47213,2621,2621,2833,212
8406,22721,0,-0,-0,-0,-0
8407,83343,0,-0,-0,-0,-0
8408,61377,61377,3527,3527,3683,156
8409,35410,0,-0,-0,-0,-0
8410,158718,158718,14820,14820,10295,-4525
8411,74904,70108,4086,4086,4206,121
8412,8453,8453,162,162,507,345
8413,70011,69812,4067,4067,4189,122
8414,127989,123065,9584,9584,7384,-2200
8415,155138,155138,14180,14180,9722,-4458
8416,9547,9547,210,210,573,363
8417,112177,112177,8400,8400,6731,-1669
8418,87355,78086,4691,4691,4685,-5
8419,39779,27845,1381,1381,1671,290
8420,87912,87912,5760,5760,5275,-485
8421,486489,358011,56455,56455,42182,-14273
8422,62453,62453,3596,3596,3747,151
8423,19651,0,-0,-0,-0,-0
8424,42065,0,-0,-0,-0,-0
8425,52826,52826,2980,2980,3170,190
8426,2152,2152,41,41,129,88
8427,61043,61043,3506,3506,3663,157
8428,135904,76304,4497,4497,4578,82
8429,19370,0,-0,-0,-0,-0
8430,67451,63587,3668,3668,3815,147
8431,59478,57522,3280,3280,3451,171
8432,11211,2348,45,45,141,96
8433,93913,93913,6413,6413,5635,-778
8434,82174,76304,4497,4497,4578,82
8435,86361,71671,4186,4186,4300,114
8436,7475,7475,144,144,449,305
8437,16525,2754,53,53,165,112
8438,15580,15580,596,596,935,339
8439,44368,0,-0,-0,-0,-0
8440,79652,76753,4546,4546,4605,60
8441,63738,63738,3678,3678,3824,146
8442,151475,45246,2495,2495,2715,220
8443,236066,236066,30408,30408,22670,-7737
8444,7082,0,-0,-0,-0,-0
8445,102295,102295,7325,7325,6138,-1187
8446,14164,14164,505,505,850,344
8447,29113,9783,225,225,587,362
8448,104419,82289,5148,5148,4937,-211
8449,70435,70435,4107,4107,4226,119
8450,50087,46957,2604,2604,2817,213
8451,57815,35217,1853,1853,2113,260
8452,602609,540321,98971,98971,74964,-24007
8453,94478,94478,6474,6474,5669,-805
8454,94631,93653,6384,6384,5619,-765
8455,6261,0,-0,-0,-0,-0
8456,143536,26413,1289,1289,1585,295
8457,98272,89077,5886,5886,5345,-542
8458,22328,0,-0,-0,-0,-0
8459,15429,0,-0,-0,-0,-0
8460,88043,88043,5774,5774,5283,-491
8461,352174,352174,55208,55208,41248,-13961
8462,58570,39130,2103,2103,2348,245
8463,20348,3913,75,75,235,160
8464,19565,19565,851,851,1174,323
8465,4696,4696,90,90,282,192
8466,3326,0,-0,-0,-0,-0
8467,57228,35217,1853,1853,2113,260
8468,49304,0,-0,-0,-0,-0
8469,48130,33261,1728,1728,1996,268
8470,42261,42261,2304,2304,2536,232
8471,37565,37565,2003,2003,2254,251
8472,14870,0,-0,-0,-0,-0
8473,77478,77478,4624,4624,4649,24
8474,131795,62609,3606,3606,3757,151
8475,39130,39130,2103,2103,2348,245
8476,12893,1174,23,23,70,48
8477,63587,58696,3355,3355,3522,166
8478,276261,246522,32641,32641,24343,-8298
8479,7435,0,-0,-0,-0,-0
8480,39130,39130,2103,2103,2348,245
8481,117391,117391,8967,8967,7043,-1924
8482,61043,61043,3506,3506,3663,157
8483,48443,3913,75,75,235,160
8484,5870,5870,113,113,352,239
8485,978,0,-0,-0,-0,-0
8486,26951,11803,354,354,708,354
8487,30740,15690,603,603,941,338
8488,256623,0,-0,-0,-0,-0
8489,15738,15738,606,606,944,338
8490,7082,7082,136,136,425,289
8491,90000,90000,5987,5987,5400,-587
8492,3148,0,-0,-0,-0,-0
8493,146160,7672,147,147,460,313
8494,3698,0,-0,-0,-0,-0
8495,20872,0,-0,-0,-0,-0
8496,9391,0,-0,-0,-0,-0
8497,85402,70435,4107,4107,4226,119
8498,21123,12130,375,375,728,353
8499,54391,48130,2679,2679,2888,209
8500,62507,54783,3105,3105,3287,182
8501,9685,0,-0,-0,-0,-0
8502,8112,0,-0,-0,-0,-0
8503,15652,15652,601,601,939,338
8504,42687,3913,75,75,235,160
8505,93913,93913,6413,6413,5635,-778
8506,9391,0,-0,-0,-0,-0
8507,19174,0,-0,-0,-0,-0
8508,10957,0,-0,-0,-0,-0
8509,32834,0,-0,-0,-0,-0
8510,19565,0,-0,-0,-0,-0
8511,7826,7826,150,150,470,319
8512,8804,8804,169,169,528,359
8513,7043,7043,135,135,423,287
8514,5870,0,-0,-0,-0,-0
8515,9861,0,-0,-0,-0,-0
8516,9391,0,-0,-0,-0,-0
8517,23478,0,-0,-0,-0,-0
8518,15261,-880,-17,-17,-53,-36
8519,23607,23607,1110,1110,1416,307
8520,2951,0,-0,-0,-0,-0
8521,27443,0,-0,-0,-0,-0
8522,28741,0,-0,-0,-0,-0
8523,74754,74754,4383,4383,4485,102
8524,3541,0,-0,-0,-0,-0
8525,43279,43279,2369,2369,2597,228
8526,53115,0,-0,-0,-0,-0
8527,9443,0,-0,-0,-0,-0
8528,39549,0,-0,-0,-0,-0
8529,13183,0,-0,-0,-0,-0
8530,5870,-880,-17,-17,-53,-36
8531,12952,0,-0,-0,-0,-0
8532,3130,0,-0,-0,-0,-0
8533,50095,0,-0,-0,-0,-0
8534,14870,0,-0,-0,-0,-0
8535,6867,6867,132,132,412,280
8536,9779,0,-0,-0,-0,-0
8537,15652,0,-0,-0,-0,-0
8538,3913,3913,75,75,235,160
8539,31449,0,-0,-0,-0,-0
8540,34998,13923,490,490,835,345
8541,13923,13923,490,490,835,345
8542,9786,0,-0,-0,-0,-0
8543,9845,0,-0,-0,-0,-0
8544,36597,398,8,8,24,16
8545,23867,0,-0,-0,-0,-0
8546,23867,9945,235,235,597,361
8547,15637,0,-0,-0,-0,-0
8548,25073,0,-0,-0,-0,-0
8549,20671,5967,115,115,358,243
8550,94169,35801,1890,1890,2148,258
8551,9945,0,-0,-0,-0,-0
8552,7689,7689,148,148,461,314
8553,48913,48913,2729,2729,2935,205
8554,49250,0,-0,-0,-0,-0
8555,8804,8804,169,169,528,359
8556,17609,7826,150,150,470,319
8557,10174,3913,75,75,235,160
8558,8006,0,-0,-0,-0,-0
8559,5406,0,-0,-0,-0,-0
8560,6295,3934,76,76,236,161
8561,7471,0,-0,-0,-0,-0
8562,7082,0,-0,-0,-0,-0
8563,19829,0,-0,-0,-0,-0
8564,7471,0,-0,-0,-0,-0
8565,21435,1770,34,34,106,72
8566,2408,0,-0,-0,-0,-0
8567,47213,47213,2621,2621,2833,212
8568,15769,0,-0,-0,-0,-0
8569,2951,0,-0,-0,-0,-0
8570,12665,0,-0,-0,-0,-0
8571,7920,0,-0,-0,-0,-0
8572,13161,0,-0,-0,-0,-0
8573,3148,0,-0,-0,-0,-0
8574,19672,0,-0,-0,-0,-0
8575,11803,0,-0,-0,-0,-0
8576,787,787,15,15,47,32
8577,51514,0,-0,-0,-0,-0
8578,2785,0,-0,-0,-0,-0
8579,59668,59668,3418,3418,3580,162
8580,38188,31028,1585,1585,1862,277
8581,1392,1392,27,27,84,57
8582,185967,4188941217,-120956,-120956,-359704,-238748
8583,306099,13923,490,490,835,345
8584,14320,14320,515,515,859,344
8585,22276,22276,1025,1025,1337,312
8586,68022,68022,3952,3952,4081,129
8587,7170,6095,117,117,366,249
8588,70807,67226,3901,3901,4034,132
8589,12729,0,-0,-0,-0,-0
8590,29834,29834,1508,1508,1790,282
8591,45746,45746,2527,2527,2745,218
8592,11934,11934,363,363,716,353
8593,73193,72000,4207,4207,4320,113
8594,35304,26851,1317,1317,1611,294
8595,185870,0,-0,-0,-0,-0
8596,91565,91565,6157,6157,5494,-663
8597,61689,59928,3434,3434,3596,161
8598,34728,16239,638,638,974,336
8599,22598,0,-0,-0,-0,-0
8600,66326,49891,2792,2792,2993,202
8601,9391,9391,200,200,563,364
8602,70076,0,-0,-0,-0,-0
8603,2951,2951,57,57,177,120
8604,33246,0,-0,-0,-0,-0
8605,49967,0,-0,-0,-0,-0
8606,70820,70820,4131,4131,4249,118
8607,7082,0,-0,-0,-0,-0
8608,126283,0,-0,-0,-0,-0
8609,20361,0,-0,-0,-0,-0
8610,60984,60984,3502,3502,3659,157
8611,5115,0,-0,-0,-0,-0
8612,5429,0,-0,-0,-0,-0
8613,166229,0,-0,-0,-0,-0
8614,16820,0,-0,-0,-0,-0
8615,232822,5870,113,113,352,239
8616,58060,0,-0,-0,-0,-0
8617,10957,0,-0,-0,-0,-0
8618,99391,40696,2203,2203,2442,238
8619,978,0,-0,-0,-0,-0
8620,978,978,19,19,59,40
8621,32995,30060,1523,1523,1804,281
8622,82174,79287,4821,4821,4757,-64
8623,3913,3913,75,75,235,160
8624,489,489,9,9,29,20
8625,77275,25435,1227,1227,1526,299
8626,82800,0,-0,-0,-0,-0
8627,72098,72098,4213,4213,4326,113
8628,62307,32764,1696,1696,1966,270
8629,14169,0,-0,-0,-0,-0
8630,33065,10761,288,288,646,358
8631,43043,27554,2354,2354,2583,229
8632,21130,0,-0,-0,-0,-0
8633,110348,9271259493,-133335,-133335,-373144,-239809
8634,143902,141016,11920,11920,8461,-3459
8635,177261,0,-0,-0,-0,-0
8636,66033,63391,3656,3656,3803,148
8637,3287,0,-0,-0,-0,-0
8638,20543,0,-0,-0,-0,-0
8639,1957,1957,38,38,117,80
8640,64565,64565,3731,3731,3874,143
8641,3130,0,-0,-0,-0,-0
8642,66522,66522,3856,3856,3991,135
8643,3287,0,-0,-0,-0,-0
8644,15652,15652,601,601,939,338
8645,23478,0,-0,-0,-0,-0
8646,65152,56348,3205,3205,3381,176
8647,19370,0,-0,-0,-0,-0
8648,57002,49141,2744,2744,2948,205
8649,2455,0,-0,-0,-0,-0
8650,201443,196721,22004,22004,16375,-5628
